Date,Open,High,Low,Close,Adj Close,Volume,Stock,ATR_14,EMA_5,Distance_to_EMA_5,EMA_9,Distance_to_EMA_9,EMA_18,Distance_to_EMA_18,EMA_21,Distance_to_EMA_21,EMA_40,Distance_to_EMA_40,EMA_50,Distance_to_EMA_50,EMA_100,Distance_to_EMA_100,Volume_20D_MA,Above_EMA_5,Streak_Above_5,Streak_Below_5,Above_EMA_9,Streak_Above_9,Streak_Below_9,Above_EMA_18,Streak_Above_18,Streak_Below_18,Above_EMA_21,Streak_Above_21,Streak_Below_21,Above_EMA_40,Streak_Above_40,Streak_Below_40,Above_EMA_50,Streak_Above_50,Streak_Below_50,Above_EMA_100,Streak_Above_100,Streak_Below_100,Year,Smooth_Distance_to_EMA_5,Smooth_Distance_to_EMA_9,Smooth_Distance_to_EMA_18,Smooth_Distance_to_EMA_21,Smooth_Distance_to_EMA_40,Smooth_Distance_to_EMA_50,Smooth_Distance_to_EMA_100,EMA5_Rolling_Mean,EMA5_Rolling_Std,Spike,Days_Between_Spikes,Next_Week_Perf,Two_Weeks_Perf,Next_Month_Perf,Three_Months_Perf,Volume_20D_MA_Spike,Volume_Above_20D_MA,Next_Week_Perf_ATR,Next_Week_Perf_Volume_20D_MA,Two_Weeks_Perf_ATR,Two_Weeks_Perf_Volume_20D_MA,Next_Month_Perf_ATR,Next_Month_Perf_Volume_20D_MA,Three_Months_Perf_ATR,Three_Months_Perf_Volume_20D_MA
2000-09-15,148.1875,148.25,146.0,146.0,94.05799865722656,4085700,SPY,1.9274553571428572,148.31904037782448,2.3190403778244786,149.04561678756824,3.0456167875682354,149.4855799740103,3.4855799740103066,149.47002465310382,3.4700246531038204,148.95916632063515,2.9591663206351484,148.63576655972017,2.6357665597201674,147.14840120362342,1.148401203623422,4173705.0,False,0,1,False,0,9,False,0,6,False,0,6,False,0,1,False,0,1,False,0,1,2000,0.8733033186503147,1.2516531276674365,1.610879766927716,1.6722150098318995,2.002555148402027,2.1832376468486774,3.142250357873939,0.7115106385918892,0.4852454607994794,True,49.0,-0.4922945205479452,-1.6267123287671232,-5.351027397260274,-7.940924657534247,4173705.0,No,2.0636160714285716,4392796.0,2.2043526785714285,4766556.5,2.451477465986395,5647934.047619048,2.880279195011337,7156056.349206349
2000-09-18,146.375,146.96875,144.203125,144.65625,93.19231414794922,5109300,SPY,2.0066964285714284,147.09811025188299,2.4418602518829857,148.1677434300546,3.5114934300545997,148.97722945043026,4.320979450430258,149.03240877554893,4.37615877554893,148.749267963531,4.093017963530997,148.47970708678997,3.823457086789972,147.0990516748388,2.4428016748387904,4197850.0,False,0,2,False,0,10,False,0,7,False,0,7,False,0,2,False,0,2,False,0,2,2000,0.8975913174309063,1.2843402260677312,1.638778325409543,1.6970605821496756,2.010613976802098,2.1835585242850217,3.1031949023507597,0.8106550672243941,0.6159093188102456,True,3.0,-0.28083819399438326,-0.5616763879887665,-6.848131345863037,-9.46208684381076,4197850.0,Yes,2.1308035714285714,4511543.0,2.2588169642857143,4915201.0,2.53216314935065,5894203.409090909,2.9095110212053568,7204808.359375
2001-02-21,127.9000015258789,128.83999633789062,125.5,125.62000274658203,81.17679595947266,10910800,SPY,2.259283883231027,129.12376521988165,3.5037624732996164,130.6932159910797,5.07321324449768,132.2613319086656,6.641329162083565,132.50883139393946,6.888828647357428,133.38111237288962,7.7611096263075865,133.798293251019,8.178290504436973,136.03565203177817,10.415649285196139,7352240.0,False,0,3,False,0,13,False,0,10,False,0,10,False,0,10,False,0,10,False,0,13,2001,1.2796088519755213,1.743470481200465,2.2665022399814734,2.3770817640672157,3.106590522428065,3.517382776666167,5.5285957037331555,1.0833638873088858,0.8430094710193575,True,156.0,-1.3294107322293325,1.0826306166344728,-11.542747717695404,4.6648565935622655,7352240.0,Yes,2.463569532121931,8370578.0,2.6589978899274556,9040303.0,2.8068493682068665,10765128.409090908,2.8669720777308316,12334375.317460317
2001-03-12,122.33999633789062,122.5,117.75,118.08000183105469,76.30433654785156,13972900,SPY,3.019284929547991,122.88682788571533,4.806826054660647,124.19261394520213,6.1126121141474385,126.24025685976822,8.160255028713536,126.7923284418844,8.712326610829706,129.2155721105138,11.135570279459102,130.11286929106078,12.032867460006088,133.46172287860543,15.38172104755074,10244655.0,False,0,2,False,0,2,False,0,23,False,0,23,False,0,23,False,0,23,False,0,26,2001,1.3371585185652295,1.8475865419688113,2.498018019308041,2.644357263816163,3.4371759576119914,3.832944263111081,5.970883413371128,1.4497116926549303,1.1795394647131852,True,19.0,-0.6182277655940932,-1.8123300783059644,-1.2110436001023972,6.792002471799735,10244655.0,Yes,2.9515708923339847,11492125.0,2.9849998474121096,13177333.0,3.186428193922167,14411814.318181818,2.6981400037839025,12359925.634920634
2001-09-17,101.0,106.4000015258789,100.0,104.30000305175781,67.77324676513672,32388700,SPY,2.7642854963030135,108.84344948309918,4.543446431341366,110.88463030026719,6.584627248509378,113.50845989388414,9.208456842126324,114.10461921712707,9.804616165369254,116.62217380031944,12.322170748561632,117.4954404053955,13.195437353637686,120.44046044942374,16.140457397665926,16349240.0,False,0,10,False,0,10,False,0,11,False,0,11,False,0,26,False,0,27,False,0,65,2001,1.0040607624623459,1.45118026090669,2.058689073225131,2.209990182630949,2.94499756749393,3.2289041330009525,4.888122745547903,1.243434850544162,1.092871885447828,True,189.0,-3.4515877259650307,-0.02876932676264245,5.4554119324312165,8.46595775963531,16349240.0,Yes,3.076571437290737,18622119.0,3.3662861960274832,21023045.0,3.2360724412001574,23947185.90909091,2.4317532011440823,21406041.875
2002-01-29,113.8499984741211,114.12999725341797,110.05000305175781,110.27999877929688,72.1753158569336,27720800,SPY,1.682143075125558,112.48338769989502,2.203388920598144,113.05861760567102,2.7786188263741423,113.7846352274326,3.5046364481357273,113.91127530734578,3.6312765280489003,114.03508676351238,3.755087984215507,113.94267712905744,3.6626783497605686,114.2253115743371,3.9453127950402234,15468925.0,False,0,1,False,0,1,False,0,12,False,0,12,False,0,9,False,0,9,False,0,9,2002,0.8036161151974638,1.1217946425633538,1.556589348398247,1.6678546850468061,2.1500951548452147,2.1990030804709355,1.7520045822177654,0.6420751038329477,0.5843279479795546,True,134.0,-1.0065294002886276,0.7344918095390954,0.7889034786109907,-2.194412582274733,15468925.0,Yes,1.8738573346819198,16353273.0,1.9805717468261723,17591018.0,2.0281976453301045,19288265.0,1.8075342222292852,19702869.274193548
2002-04-11,112.88999938964844,113.05000305175781,110.5,110.58999633789062,72.58552551269531,25453700,SPY,1.5878562927246094,112.20373503556178,1.6137386976711525,112.77636794754659,2.186371609655964,113.4781593401212,2.88816300223057,113.57746835149507,2.987472013604446,113.69253413454645,3.102537796655824,113.65838055417348,3.068384216282851,113.71552296171082,3.1255266238201926,18814245.0,False,0,1,False,0,1,False,0,14,False,0,13,False,0,8,False,0,8,False,0,7,2002,0.783294222607826,1.129307003950993,1.5395437153744593,1.6131210578114568,1.8408757505829612,1.8812368465247524,2.0673743768694957,0.573607256604604,0.41556114272702505,True,72.0,1.69997734430557,-1.0127454148434258,-4.403648863779671,-16.023143302372393,18814245.0,Yes,1.6235706874302456,18750710.0,1.6712138039725168,18458980.0,1.7965260047417182,18509791.818181816,1.9989517229493312,21087990.64516129
2002-07-10,96.0,96.06999969482422,92.04000091552734,92.12000274658203,60.67440414428711,50522500,SPY,2.849285125732422,95.38701626736017,3.2670135207781357,96.5238532311897,4.403850484607673,98.47485140905356,6.354848662471525,99.04035234099617,6.920349594414134,101.89742599351568,9.777423246933651,103.02201576128974,10.902013014707705,106.55777525378635,14.437772507204315,28991965.0,False,0,2,False,0,3,False,0,15,False,0,32,False,0,36,False,0,36,False,0,69,2002,1.067871221622727,1.527571137582292,2.306323512829778,2.5456703806818286,3.7215082164840108,4.191255646789145,5.673556161366288,1.3067620075435216,0.772184588593064,True,90.0,-1.498051282747821,-8.03300185111368,-1.2700887575508186,-12.755101660519616,28991965.0,Yes,2.9147135053362163,31776972.0,3.0214278084891184,35719072.5,3.3913958165552702,46023052.95454545,2.7894672039144437,46604292.61904762
2002-10-15,86.98999786376953,88.72000122070312,86.8499984741211,88.69999694824219,58.68372344970703,82320300,SPY,3.0185721261160716,84.61785348588931,4.0821434623528745,83.59621116885438,5.103785779387806,83.90150542902359,4.798491519218601,84.2047762877041,4.495220660538081,86.23126531379377,2.4687316344484174,87.27247763403147,1.4275193142107128,92.13957090268133,3.4395739544391404,62964810.0,True,4,0,True,3,0,True,3,0,True,3,0,True,1,0,True,1,0,False,0,137,2002,1.5161541594953862,2.189803371199913,3.1016700472972722,3.3155511479604294,4.785955258493291,5.633359019560461,10.21387606964139,1.631931477108732,0.9116033467963112,True,97.0,0.9244641747876284,-0.14655835162409775,0.39459539521727266,4.17136945314184,62964810.0,Yes,3.0634289332798548,63907969.0,2.961857550484793,62986450.0,2.6671755902178873,58264344.54545455,2.107248543017921,45868715.40983607
2003-03-17,83.45999908447266,86.94999694824219,83.22000122070312,86.77999877929688,57.69561767578125,88217500,SPY,1.8471412658691406,84.24038163686598,2.539617142430899,83.6894239561698,3.0905748231270707,83.73199030361747,3.04800847567941,83.86421936609986,2.915779413197015,84.95235107015732,1.8276477091395549,85.47186987188749,1.3081289074093831,87.49004723189269,0.7100484525958137,49004875.0,True,3,0,True,3,0,True,3,0,True,3,0,True,1,0,True,1,0,False,0,40,2003,0.8195696832991066,1.2134562064782726,1.7331317407453266,1.8641881725729035,2.489235258949567,2.6959435435750536,3.5872285258654326,0.7769304152455255,0.6404497855573249,True,153.0,-0.10370631384716664,-2.350773155362186,3.4570177946530585,17.146813888135735,49004875.0,Yes,1.8525702340262278,50865748.0,1.9344276973179408,52917521.0,1.8959730321710757,54434980.22727273,1.6786730673307735,48125436.26984127
2003-08-05,98.41000366210938,98.76000213623047,96.33999633789062,96.41999816894531,64.59571838378906,61415600,SPY,1.629286629813058,98.07250289202902,1.6525047230837089,98.54706109451189,2.1270629255665767,98.92050560884799,2.5005074399026768,98.9491596022337,2.529161433288394,98.49123935823046,2.0712411892851463,98.01097148845153,1.5909733195062188,95.66043722232482,0.7595609466204962,44104495.0,False,0,3,False,0,6,False,0,6,False,0,3,False,0,3,False,0,1,True,79,0,2003,0.6665794775221885,0.9660033239672913,1.451873963189388,1.612039363317106,2.93299221839797,3.6151189099185173,5.607840376295852,0.4441780642177626,0.41845073248886777,True,141.0,3.2462196040785694,4.6048563842809465,7.249539126640831,9.925326567685518,44104495.0,Yes,1.5921436854771205,44129507.0,1.5115722111293248,43196049.0,1.362380955494991,40587348.571428575,1.2788317933374522,38269780.0
2004-03-10,114.72000122070312,114.7699966430664,112.55999755859375,112.58000183105469,76.06924438476562,67671800,SPY,1.3028575352260046,114.34161645699118,1.7616146259364882,114.76006104586017,2.180059214805482,114.87829384253793,2.298292011483241,114.82798268900515,2.2479808579504663,114.06174339054772,1.481741559493031,113.51294970334183,0.9329478722871443,110.64510065124877,1.9349011798059195,38660735.0,False,0,3,False,0,3,False,0,3,False,0,3,False,0,1,False,0,1,True,229,0,2004,0.49267171848186325,0.7640582189562614,1.2949038538348527,1.4863042243122941,2.7425100274943985,3.3620397356609577,6.116926852887458,0.4615791519490777,0.434572061137476,True,218.0,0.408597510206975,-2.6914183069955,1.589981245704315,1.0747904288440715,38660735.0,Yes,1.376285879952567,41910653.0,1.4419284820556642,44159791.5,1.4249346844561688,47550477.5,1.3981797881939444,47984475.0
2004-03-11,112.4000015258789,113.2699966430664,111.0999984741211,111.12000274658203,75.08272552490234,89134800,SPY,1.369286128452846,113.26774522018813,2.147742473606101,114.03204938600456,2.9120466394225275,114.48268425348994,3.3626815069079043,114.49089360333032,3.3708908567482894,113.91824384693963,2.7982411003576004,113.419108646214,2.299105899631968,110.65450465313656,0.46549809344547555,40969190.0,False,0,4,False,0,4,False,0,4,False,0,4,False,0,2,False,0,2,True,230,0,2004,0.5217816475833145,0.8085459036871774,1.3421469938527804,1.5314709403689095,2.765989184843489,3.371141455491685,6.063946764868384,0.5093466057693476,0.5549598062000113,True,1.0,1.7548568214935254,-0.10799382974792308,3.3297307926461484,2.906763541848828,40969190.0,Yes,1.4070000784737724,43252068.0,1.4712855202811104,45168841.5,1.4307478820385575,47973798.571428575,1.3966014528054793,48076436.048387095
2004-08-05,110.29000091552734,110.37999725341797,108.2699966430664,108.4000015258789,73.76994323730469,50772000,SPY,1.3942865644182478,109.7078704643254,1.3078689384464894,109.96738709856825,1.5673855726893464,110.43796957722321,2.0379680513443077,110.58674999525586,2.186748469376951,111.2437745283132,2.8437730024342898,111.44610439817369,3.0461028722947816,111.64167378346848,3.2416722575895704,45959370.0,False,0,3,False,0,3,False,0,3,False,0,3,False,0,25,False,0,25,False,0,23,2004,0.5203750105452394,0.7820791981642184,1.1867863694007135,1.275071908102644,1.536510766655157,1.5769885277652245,1.5807933583014107,0.5143402377338561,0.31719748535213815,True,147.0,-1.3099613920266495,1.208484815639977,3.4317353951466774,6.070112304826683,45959370.0,Yes,1.3572865077427454,48476374.0,1.3101438794817244,49416965.5,1.2113313303365336,46533930.68181818,1.0896822265486599,42648920.71428572
2004-08-06,107.62999725341797,107.95999908447266,106.62000274658203,106.8499984741211,72.71508026123047,74729000,SPY,1.4521435328892298,108.75524646759064,1.905247993469544,109.34390937367883,2.493910899557733,110.06028840847563,3.2102899343545346,110.24704531151633,3.397046837395237,111.02944398908431,4.17944551496322,111.26586495017163,4.415866476050539,111.54678912387743,4.696790649756338,48325175.0,False,0,4,False,0,4,False,0,4,False,0,4,False,0,26,False,0,26,False,0,24,2004,0.5444284421062393,0.8116165640739272,1.222236900343455,1.3124792478545548,1.583542075478948,1.6283677887604964,1.6549094593549363,0.591605841339468,0.4414721110342602,True,1.0,0.3182068059341196,3.39729053313153,5.624709613529926,9.078151348767726,48325175.0,Yes,1.3370009286063056,49363133.0,1.2984295436314173,49636611.0,1.2026191763326426,46561290.71428572,1.087596045600043,42743888.88888889
2004-10-01,112.26000213623047,113.6500015258789,112.20999908447266,113.6500015258789,77.66465759277344,62824300,SPY,0.932143075125558,112.29179255612789,1.3582089697510185,112.12225986914477,1.5277416567341362,112.00808779418382,1.6419137316950838,111.94691949854266,1.7030820273362508,111.62516421691161,2.0248373089672924,111.55221934410528,2.097782181773624,111.46275481695115,2.187246708927759,37910065.0,True,3,0,True,3,0,True,1,0,True,1,0,True,3,0,True,3,0,True,3,0,2004,0.5445649504195853,0.8148867569661611,1.181518801692637,1.2565574753149147,1.462682269491316,1.5060662764430377,1.4691550943552723,0.4419757734743527,0.35339864322392317,True,56.0,-1.0030790799319538,-2.10294708100309,-0.12318467907504484,6.352838648276727,37910065.0,Yes,0.9548574175153458,38238729.0,0.9937142508370534,39170492.5,1.1024149421120986,43006991.428571425,1.095114923292591,46190457.90322581
2005-01-04,120.45999908447266,120.54000091552734,118.44000244140625,118.83000183105469,81.82990264892578,69167600,SPY,1.0550003051757812,120.09905638383758,1.2690545527828903,120.30014840489483,1.4701465738401396,120.08585949061812,1.255857659563432,119.94034427383299,1.110342442778304,118.79201756861417,0.037984262440517114,118.19968707746537,0.6303147535893174,116.09334113192024,2.736660699134447,42096280.0,False,0,3,False,0,2,False,0,1,False,0,1,True,48,0,True,48,0,True,48,0,2005,0.5744701701183802,0.8867184784743708,1.430996314121884,1.6002035671011163,2.4607843394757274,2.803021243047431,3.799584841006732,0.4559200479827986,0.3044941619889718,True,95.0,-0.5470011915030003,-0.5133388882875088,0.10939767012946022,-0.19355663838211382,42096280.0,Yes,1.0624291556222096,42744517.0,1.0757945227244545,44038404.44444445,1.1203406716690583,49139734.047619045,1.0928686351910128,54036147.13114754
2005-04-15,115.73999786376953,116.19999694824219,114.0999984741211,114.1500015258789,78.9158706665039,128677300,SPY,1.3492851257324219,116.2325897615342,2.082588235655294,116.92925364012504,2.779252114246134,117.63814024879599,3.4881387229170855,117.80600301547366,3.6560014895947575,118.43374452378964,4.2837429979107355,118.5506438129863,4.400642287107388,118.15932193732006,4.009320411441152,69025190.0,False,0,3,False,0,3,False,0,3,False,0,3,False,0,6,False,0,6,False,0,3,2005,0.5716790909224432,0.8049194134279775,1.1103861009127973,1.1723113943182346,1.3732247935413615,1.4343921734611946,1.9500766824932578,0.6721399265764816,0.5198968893573088,True,101.0,1.2439756022459494,1.4016631210980393,2.321508095011392,7.6127855416993695,69025190.0,Yes,1.331999315534319,71194511.0,1.4341421399797714,73298054.0,1.4732649666922435,77023705.95238096,1.1984212409516082,63890909.51612903
2005-06-23,121.31999969482422,121.5999984741211,119.83000183105469,119.86000061035156,83.19784545898438,62185600,SPY,0.9757134573800224,120.87070743829622,1.0107068279446594,120.88007618324059,1.0200755728890272,120.49408981129864,0.6340892009470736,120.33802174283937,0.478021132487811,119.567261564646,0.2927390457055594,119.32895891477459,0.5310416955769739,118.65216393823496,1.2078366721165992,47400830.0,False,0,1,False,0,1,False,0,1,False,0,1,True,27,0,True,27,0,True,27,0,2005,0.5111342514434105,0.7258717277816076,1.1309132013101104,1.2347952104051019,1.6206723945994097,1.7033509425355013,1.706741712997675,0.31531793014936016,0.24538647228559016,True,69.0,-0.567328801696213,1.2180869990305716,2.778242795008876,1.234770332056251,47400830.0,Yes,0.9782857622419086,48404108.0,0.971428704640222,48575123.333333336,1.0295236289095715,51852032.14285714,1.0557951421781622,54921457.90322581
2005-06-24,119.87999725341797,120.01000213623047,118.83999633789062,118.9800033569336,82.58700561523438,58572500,SPY,1.012857164655413,120.24047274450868,1.2604693875750854,120.5000616179792,1.5200582610456053,120.33471228978652,1.3547089328529296,120.21456552593885,1.2345621690052582,119.53861482280637,0.5586114658727723,119.31527438309456,0.33527102616096727,118.65865580791215,0.32134754902143925,48166645.0,False,0,2,False,0,2,False,0,2,False,0,2,False,0,1,False,0,1,True,28,0,2005,0.5277437537810505,0.7366661146442928,1.1251845575371902,1.2248235873100137,1.595780134769223,1.676093498893034,1.6950559052167273,0.34995047671445223,0.3203322609732164,True,1.0,0.46225870469453983,2.487812238156372,3.664475422712241,2.0675735544340097,48166645.0,Yes,0.9772859845842635,48724016.0,0.9803176758781311,49011131.11111111,1.032214137486049,52074592.25,1.0570163638910393,55159668.87096774
2005-10-05,121.25,121.30999755859375,119.56999969482422,119.62999725341797,83.39167022705078,106052100,SPY,1.2592855181012834,121.22713758493876,1.5971403315207908,121.6083055933159,1.9783083398979358,121.99858139499236,2.368584141574388,122.0744467204485,2.4444494670305374,122.2383277310999,2.608330477681932,122.18621070010795,2.5562134466899806,121.50767293607947,1.8776756826615042,64179755.0,False,0,2,False,0,2,False,0,2,False,0,2,False,0,2,False,0,2,False,0,2,2005,0.4743721387547464,0.6995106333175714,0.9584850046833596,1.015279149762358,1.3345278053070275,1.4977917363355326,2.2112682502531653,0.5076692728755396,0.43198996728424216,True,103.0,-1.7804875886654863,0.12538788708750934,2.2068038537658747,6.4783082654284465,64179755.0,Yes,1.3171431405203684,69796915.0,1.342428643362863,73157734.0,1.449739679113611,78791855.0,1.2236761946309644,67352121.31147541
2006-05-12,130.36000061035156,130.72000122070312,129.19000244140625,129.24000549316406,90.92831420898438,91726500,SPY,1.162858145577567,130.95554293073798,1.7155374375739143,131.1965109758067,1.9565054826426262,131.05538141232282,1.815375919158754,130.9753774388486,1.735371945684534,130.45010797533138,1.210102482167315,130.1699908185114,0.9299853253473316,128.76164849795927,0.47835699520479125,68190760.0,False,0,2,False,0,2,False,0,2,False,0,2,False,0,1,False,0,1,True,132,0,2006,0.48141539506176556,0.6489198761660543,0.8405583145612875,0.8953666474724147,1.2815420069884327,1.5125170250633362,2.8620532172188398,0.5527278034212344,0.4042438903562024,True,219.0,-1.6558394677228336,-0.6654291038366219,-5.176417639319976,-1.725474514198737,68190760.0,Yes,1.18814457484654,69242816.0,1.2962156023297993,73302926.5,1.5075721195765905,80996437.25,1.5403113738732404,88036561.61290322
2006-05-17,128.6699981689453,129.10000610351562,126.7699966430664,126.8499984741211,89.2468032836914,144789500,SPY,1.204287392752511,129.00571537276136,2.1557168986402644,129.80821292381225,2.9582144496911553,130.31725414782167,3.4672556737005777,130.3518609959899,3.5018625218688157,130.17965528722826,3.3296568131071638,129.9831385339521,3.1331400598309926,128.74848493398255,1.8984864598614593,70540155.0,False,0,5,False,0,5,False,0,5,False,0,5,False,0,4,False,0,4,False,0,1,2006,0.5150683904337425,0.7023859293023015,0.9030608514106379,0.9569440097195557,1.323014522457245,1.5388987807378487,2.80462208258899,0.6278032386054377,0.5246243797685247,True,5.0,-0.5360664669732017,1.482063284219519,-1.734329503118609,2.2467469518358154,70540155.0,Yes,1.286858585902623,73417786.0,1.4132549951946924,76411346.1111111,1.6157146116503243,88198559.76190476,1.5496662157471828,88784286.37096775
2007-02-27,143.8800048828125,144.1999969482422,139.0,139.5,99.5659408569336,274466500,SPY,1.405712672642299,143.47245127213796,3.9724512721379597,144.19246564270367,4.692465642703667,144.31556290064088,4.815562900640884,144.2394434804077,4.739443480407687,143.49550123987123,3.9955012398712313,143.02385681118085,3.523856811180849,140.49457316173192,0.9945731617319211,73964440.0,False,0,3,False,0,3,False,0,1,False,0,1,False,0,1,False,0,1,False,0,1,2007,0.4877731046457342,0.6699758681144533,0.9806152249576084,1.0919650256755573,2.0606688831343654,2.6528378970486646,5.311442305830784,0.6927095494157782,0.8150403654986831,True,286.0,0.1433669879872312,-0.8960573476702508,1.663087687612007,9.132620425207213,73964440.0,Yes,1.620855494907924,84685054.0,1.7824987139020645,94625043.5,1.854967241163378,115043495.9090909,1.4584123434122997,107772974.84126984
2007-06-07,151.55999755859375,152.5,149.05999755859375,149.10000610351562,106.83984375,232414600,SPY,1.416428702218192,151.65990198242685,2.5598958789112203,152.0837547523403,2.9837486488246725,151.82633935497464,2.7263332514590104,151.62298557420414,2.5229794706885116,150.09547951939643,0.9954734158808094,149.34731499678412,0.24730889326849592,146.38898467545988,2.7110214280557443,128341055.0,False,0,2,False,0,2,False,0,2,False,0,2,False,0,1,False,0,1,True,56,0,2007,0.6701804408189173,1.0329673470341814,1.7743669080939133,1.9828888244766378,2.949257341222791,3.2983343697293472,4.905615916323233,0.6207568510460348,0.576997005375094,True,100.0,2.521793663928818,1.9315824990804815,2.6827631363226914,-0.6505708792725886,128341055.0,Yes,1.5361439296177455,131532743.0,1.5522867475237168,135209674.5,1.6635722984262065,148099285.23809522,2.2864876672419534,201601837.5
2007-07-26,150.19000244140625,150.8000030517578,146.38999938964844,148.02000427246094,106.52307891845703,467592500,SPY,1.9485724312918526,151.11161468806694,3.0916104156059987,152.028124164002,4.008119891541071,152.3945205179392,4.374516245478276,152.38174023886413,4.361735966403188,151.91951746905082,3.8995131965898793,151.53406244868134,3.514058176220402,149.25429210795093,1.2342878354899938,166155060.0,False,0,5,False,0,3,False,0,3,False,0,3,False,0,3,False,0,3,False,0,1,2007,0.7262918072151393,1.0171696065743605,1.5277228489407133,1.6844471318033671,2.591162518859119,3.0418750620802095,5.4606463180315234,0.8773735118878363,0.7276615124379769,True,49.0,-0.2837441945834702,-1.7767901681528402,0.20942950253070958,2.3375161162063653,166155060.0,Yes,2.2272862025669644,187674445.0,2.597786603655134,216821666.0,3.118540726698839,265565660.22727272,2.397302623238423,210425697.14285713
2007-07-27,148.2100067138672,148.8699951171875,145.0500030517578,145.11000061035156,104.42892456054688,422987600,SPY,2.1685714721679688,149.11107666216182,4.001076051810259,150.64449945327192,5.534498842920357,151.62772894871947,6.5177283383679026,151.72067299990843,6.610672389556868,151.58734591496793,6.477345304616364,151.28213845502137,6.172137844669805,149.17222692978063,4.062226319429072,179419190.0,False,0,6,False,0,4,False,0,4,False,0,4,False,0,4,False,0,4,False,0,2,2007,0.7817093373380877,1.0849603970620072,1.5879008862239976,1.7401071582515635,2.6208982087827426,3.0591235627049955,5.413480769244645,1.0714292408498836,0.9865150330633672,True,1.0,-0.9027617346039071,-0.27564874564258046,1.2680010544768525,4.637857969286626,179419190.0,Yes,2.3425718035016745,199487635.0,2.753358132498605,227259210.0,3.174253502670599,270299498.3333333,2.4015882842394767,210337140.23809522
2007-09-18,148.8300018310547,152.5,148.1300048828125,152.4600067138672,109.7183837890625,263759500,SPY,2.1878585815429688,149.58811418455227,2.87189252931492,148.7442126113004,3.7157941025667753,147.88545788443497,4.574548829432217,147.76876269427376,4.691244019593427,147.82122999115035,4.638776722716841,147.97546290003962,4.484543813827571,147.90601373803977,4.553992975827413,169200840.0,True,1,0,True,6,0,True,6,0,True,6,0,True,6,0,True,5,0,True,5,0,2007,1.0602774714996328,1.452221257551313,1.9099584154193958,1.9906978458809415,2.3041386376405697,2.4262349244595574,3.0121124962192765,0.9632187979886637,0.715300204243941,True,53.0,-0.7018282022162775,1.0691260345295392,1.1740739914122027,-4.84717241520118,169200840.0,Yes,2.057856968470982,169586610.0,1.898999241420201,165766202.0,1.6729543116185575,152662959.54545453,2.281109833663283,193690286.34920636
